plot_id,census_tree_id,census_stem_id,census_species,census_x_rot_m,census_y_rot_m,census_dbh_m,t2t_matches,t2t_tree_id,rct_matches,rct_tile,rct_tree_id,t2t_tree_id_best,t2t_dbh_best,rct_tile_best,rct_tree_id_best,rct_dbh_best,,cstart,suitability
p14,224,225,Pterocarpus angolensis,26.03213945,18.59741427,0.192,0,[],2,"['Tile_1_0', 'Tile_1_0']","[4, 57]",,,1_0,4,0.143,,6,good
p14,222,222,Pterocarpus angolensis,30.66139612,19.62332007,0.213,1,['0028_T0'],4,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[4, 10, 57, 59]",0028_T0,0.242,1_0,10,0.215,,4,good
p14,224,224,Pterocarpus angolensis,25.5398673,18.01632208,0.219,0,[],2,"['Tile_1_0', 'Tile_1_0']","[4, 57]",,,1_0,57,0.165,,6,good
p14,222,223,Pterocarpus angolensis,30.59898859,19.97218294,0.164,1,['0028_T0'],4,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[4, 10, 57, 59]",,,1_0,59,0.127,,6,good
p14,235,235,Julbernardia paniculata,28.92603275,34.7401489,0.127,0,[],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[2, 4, 13]",,,1_1,13,0.118,,2.8,good
p14,207,207,Burkea africana,32.62475471,50.61408842,0.124,0,[],2,"['Tile_1_1', 'Tile_1_1']","[25, 113]",,,1_1,25,0.16,,3,good
p14,216,216,Julbernardia paniculata,34.93830001,37.69721542,0.092,0,[],1,['Tile_1_1'],[29],,,1_1,29,0.128,,2.2,good
p14,209,209,Diplorhynchus condylocarpon,37.15418187,49.15354413,0.075,0,[],1,['Tile_1_1'],[40],,,1_1,40,0.112,,,
p14,220,220,Diplorhynchus condylocarpon,39.87718585,25.11870173,0.061,0,[],2,"['Tile_1_1', 'Tile_1_1']","[39, 41]",,,1_1,41,0.047,,,
p14,210,211,Pterocarpus angolensis,42.57421775,48.81946161,0.207,0,[],2,"['Tile_1_1', 'Tile_1_1']","[40, 45]",,,1_1,45,0.139,,,
p14,201,202,Pterocarpus angolensis,38.08467733,57.3638473,0.16,0,[],1,['Tile_1_1'],[47],,,1_1,47,0.178,,4.3,good
p14,109,109,Pterocarpus angolensis,41.06259086,64.15976748,0.175,2,"['0091_T1', '0091_T0']",2,"['Tile_1_1', 'Tile_1_1']","[49, 134]",0091_T0,0.196,1_1,49,0.173,,,
p14,110,110,Pterocarpus angolensis,41.89079205,65.63509212,0.23,2,"['0091_T1', '0091_T0']",2,"['Tile_1_1', 'Tile_1_1']","[49, 134]",0091_T0,0.196,1_1,49,0.173,,,
p14,130,130,Pterocarpus angolensis,42.76288436,65.67930754,0.208,2,"['0091_T1', '0091_T0']",2,"['Tile_1_1', 'Tile_1_1']","[49, 134]",0091_T0,0.196,1_1,49,0.173,,,
p14,212,212,Pterocarpus angolensis,48.8508695,44.97872695,0.314,2,"['0056_T1', '0056_T0']",3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[53, 137, 138]",0056_T0,0.361,1_1,53,0.291,,4,good
p14,123,123,Indet indet,52.16621244,62.96373741,0.104,0,[],4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[52, 60, 63, 142]",,,1_1,60,0.107,,,
p14,126,126,Julbernardia paniculata,50.47550145,62.54433742,0.079,0,[],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[52, 60, 63]",,,1_1,60,0.107,,,
p14,120,120,Indet indet,54.79618857,63.58383864,0.092,1,['0092_T0'],2,"['Tile_1_1', 'Tile_1_1']","[60, 63]",0092_T0,0.124,1_1,60,0.107,,,
p14,127,127,Pericopsis angolensis,48.61860538,60.8907241,0.128,1,['0074_T2'],8,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[49, 52, 56, 57, 60, 63, 134, 142]",,,1_1,63,0.114,,,
p14,42,43,Julbernardia paniculata,55.35219998,73.820237,0.119,0,[],1,['Tile_1_1'],[64],,,1_1,64,0.11,,,
p14,94,95,Baphia bequaertii,57.17720096,35.9133475,0.077,0,[],2,"['Tile_1_1', 'Tile_1_1']","[67, 72]",,,1_1,67,0.082,,,
p14,103,103,Pterocarpus angolensis,56.87126038,48.16717957,0.142,1,['0057_T0'],4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[69, 70, 151, 152]",0057_T0,0.149,1_1,69,0.117,,,
p14,105,105,Pterocarpus angolensis,54.04646395,50.9147103,0.128,1,['0057_T0'],4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[69, 70, 151, 152]",0057_T0,0.149,1_1,69,0.117,,,
p14,105,106,Pterocarpus angolensis,54.0108581,51.20989198,0.16,2,"['0057_T0', '0074_T2']",4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[56, 69, 70, 152]",,,1_1,70,0.126,,4.7,good
p14,114,114,Diplorhynchus condylocarpon,60.87321579,62.53830524,0.073,0,[],1,['Tile_1_1'],[75],,,1_1,75,0.07,,,
p14,115,115,Diplorhynchus condylocarpon,60.50258898,63.50450178,0.077,0,[],1,['Tile_1_1'],[75],,,1_1,75,0.07,,,
p14,92,93,Pterocarpus angolensis,62.77022389,40.82945312,0.245,0,[],2,"['Tile_1_1', 'Tile_1_1']","[77, 81]",,,1_1,77,0.212,,3,good
p14,99,99,Pterocarpus angolensis,64.17577235,50.77466974,0.116,1,['0075_T2'],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[78, 159, 164]",0075_T2,0.145,1_1,78,0.134,,,
p14,100,100,Julbernardia paniculata,64.32318157,50.47942319,0.104,2,"['0075_T2', '0075_T0']",3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[78, 159, 164]",0075_T2,0.145,1_1,78,0.134,,,
p14,101,102,Julbernardia paniculata,63.77244994,49.34381997,0.09,1,['0075_T0'],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[78, 152, 164]",,,1_1,78,0.134,,,
p14,88,88,Julbernardia paniculata,66.70347161,36.9811337,0.144,0,[],2,"['Tile_1_1', 'Tile_1_1']","[77, 81]",,,1_1,81,0.123,,,
p14,90,90,Philenoptera nelsii,64.40473704,36.88408029,0.127,0,[],2,"['Tile_1_1', 'Tile_1_1']","[72, 81]",,,1_1,81,0.123,,,
p14,92,92,Pterocarpus angolensis,63.45457474,41.02583011,0.093,0,[],1,['Tile_1_1'],[81],,,1_1,81,0.123,,,
p14,54,54,Julbernardia paniculata,64.6106399,68.03686514,0.143,1,['0111_T1'],5,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[83, 84, 92, 167, 168]",0111_T1,0.107,1_1,83,0.141,,,
p14,56,56,Julbernardia paniculata,65.29395295,66.44438805,0.095,1,['0111_T1'],5,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[75, 83, 92, 167, 168]",0111_T1,0.107,1_1,83,0.141,,,
p14,116,116,Pterocarpus angolensis,60.54881513,66.09831426,0.18,2,"['0111_T1', '0092_T0']",2,"['Tile_1_1', 'Tile_1_1']","[83, 84]",0092_T0,0.124,1_1,83,0.141,,5.7,
p14,62,63,Pterocarpus angolensis,62.12344184,59.13875603,0.154,1,['0075_T7'],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[85, 161, 163]",,,1_1,85,0.142,,,
p14,89,89,Baphia bequaertii,64.85997638,35.30067979,0.062,0,[],1,['Tile_1_1'],[87],,,1_1,87,0.043,,,
p14,74,74,Julbernardia paniculata,70.69189646,51.1554932,0.139,2,"['0075_T4', '0075_T8']",3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[89, 164, 166]",0075_T4,0.135,1_1,89,0.126,,,
p14,98,98,Julbernardia paniculata,69.26117643,51.78242236,0.087,1,['0075_T0'],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[89, 164, 166]",0075_T0,0.057,1_1,89,0.126,,3,good
p14,65,65,Pterocarpus angolensis,71.63514414,58.22092198,0.133,3,"['0075_T5', '0075_T8', '0075_T1']",5,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[88, 91, 160, 161, 166]",0075_T1,0.147,1_1,91,0.118,,4.8,good
p14,54,55,Julbernardia paniculata,65.1785907,68.0186471,0.121,1,['0111_T1'],5,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[75, 83, 92, 167, 168]",,,1_1,92,0.114,,,
p14,216,217,Julbernardia paniculata,35.05470006,37.91181045,0.061,0,[],1,['Tile_1_1'],[118],,,1_1,118,0.04,,,
p14,129,129,Burkea africana,44.21567968,64.56043054,0.109,0,[],2,"['Tile_1_1', 'Tile_1_1']","[52, 134]",,,1_1,134,0.146,,,
p14,130,131,Pterocarpus angolensis,42.50800898,65.74206532,0.218,2,"['0091_T1', '0091_T0']",2,"['Tile_1_1', 'Tile_1_1']","[49, 134]",0091_T1,0.21,1_1,134,0.146,,6.3,good
p14,210,210,Pterocarpus angolensis,42.86508815,49.13234243,0.178,0,[],4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[40, 45, 51, 137]",,,1_1,137,0.162,,,
p14,212,213,Pterocarpus angolensis,48.855077,44.52256656,0.202,0,[],2,"['Tile_1_1', 'Tile_1_1']","[53, 138]",,,1_1,138,0.188,,4.8,good
p14,125,125,Pericopsis angolensis,49.85906287,63.77900477,0.14,1,['0091_T1'],5,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[52, 60, 63, 134, 142]",0091_T1,0.21,1_1,142,0.156,,,
p14,124,124,Julbernardia paniculata,49.78325451,64.15470823,0.208,1,['0091_T1'],4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[60, 63, 134, 142]",0091_T1,0.21,1_1,142,0.156,,3.8,good
p14,105,107,Pterocarpus angolensis,54.11385731,51.45132761,0.172,2,"['0057_T0', '0074_T2']",5,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[56, 69, 70, 151, 152]",,,1_1,152,0.109,,4.5,good
p14,62,62,Pterocarpus angolensis,62.48144616,59.54104064,0.139,1,['0075_T7'],4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[85, 160, 161, 163]",0075_T7,0.115,1_1,163,0.122,,,
p14,111,111,Diplorhynchus condylocarpon,61.72063833,58.60233331,0.118,1,['0075_T7'],2,"['Tile_1_1', 'Tile_1_1']","[85, 163]",0075_T7,0.115,1_1,163,0.122,,,
p14,112,112,Diplorhynchus condylocarpon,61.63142913,59.00487736,0.129,1,['0075_T7'],2,"['Tile_1_1', 'Tile_1_1']","[85, 163]",0075_T7,0.115,1_1,163,0.122,,4,good
p14,117,117,Diplorhynchus condylocarpon,67.73975536,50.24041784,0.083,1,['0075_T0'],1,['Tile_1_1'],[164],0075_T0,0.057,1_1,164,0.114,,2.8,good
p14,67,67,Pterocarpus angolensis,71.08810111,55.73473133,0.126,5,"['0075_T4', '0075_T5', '0075_T7', '0075_T8', '0075_T1']",7,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[85, 88, 89, 91, 163, 164, 166]",0075_T8,0.135,1_1,166,0.129,,,
p14,65,66,Pterocarpus angolensis,71.79595421,57.89883484,0.113,3,"['0075_T5', '0075_T8', '0075_T1']",5,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[88, 91, 160, 161, 166]",0075_T8,0.135,1_1,166,0.129,,5.7,good
p14,324,324,Pterocarpus angolensis,-29.8808809,76.18625133,0.103,0,[],1,['Tile_-1_1'],[13],,,-1_1,13,0.099,,,
p14,145,145,Philenoptera nelsii,28.52020127,106.0709648,0.206,1,['0162_T1'],3,"['Tile_0_2', 'Tile_1_2', 'Tile_1_2']","[106, 3, 13]",,,1_2,3,0.251,,2.4,good
p14,138,138,Baphia bequaertii,31.77627222,91.26630334,0.085,0,[],1,['Tile_1_2'],[5],,,1_2,5,0.1,,,
p14,184,184,Strychnos spinosa,28.107409,88.31682158,0.101,0,[],1,['Tile_1_2'],[5],,,1_2,5,0.1,,,
p14,149,192,Baphia bequaertii,31.64300294,115.9346867,0.096,0,[],1,['Tile_1_2'],[7],,,1_2,7,0.101,,,
p14,150,150,Julbernardia paniculata,26.4696869,117.5655458,0.117,0,[],1,['Tile_1_2'],[7],,,1_2,7,0.101,,1.5,
p14,147,147,Pterocarpus angolensis,29.9529969,109.0217438,0.251,0,[],2,"['Tile_1_2', 'Tile_1_2']","[3, 13]",,,1_2,13,0.149,,2.3,good
p14,136,136,Pericopsis angolensis,40.98739188,88.71184163,0.064,0,[],1,['Tile_1_2'],[32],,,1_2,32,0.091,,,
p14,8,8,Burkea africana,37.18604626,119.4957639,0.282,1,['0192_T1'],1,['Tile_1_2'],[37],0192_T1,0.272,1_2,37,0.191,,,
p14,24,24,Schinziophyton rautanenii,47.20747371,95.28227404,0.161,0,[],1,['Tile_1_2'],[42],,,1_2,42,0.087,,,
p14,10,10,Burkea africana,46.66369941,121.5563927,0.061,0,[],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[51, 54, 58]",,,1_2,51,0.061,,,
p14,12,13,Baphia bequaertii,48.86772858,127.999463,0.062,0,[],2,"['Tile_1_2', 'Tile_1_2']","[51, 54]",,,1_2,54,0.076,,,
p14,11,11,Julbernardia paniculata,48.47586115,123.1876713,0.112,0,[],4,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[51, 54, 55, 58]",,,1_2,55,0.099,,,
p14,12,12,Baphia bequaertii,48.72439713,127.6149424,0.142,0,[],2,"['Tile_1_2', 'Tile_1_2']","[54, 55]",,,1_2,55,0.099,,,
p14,14,15,Pterocarpus angolensis,54.28652353,117.8177362,0.186,0,[],1,['Tile_1_2'],[59],,,1_2,59,0.1,,1.5,good
p14,29,29,Pericopsis angolensis,62.56842789,93.84227872,0.201,0,[],1,['Tile_1_2'],[66],,,1_2,66,0.199,,,
p14,30,30,Julbernardia paniculata,62.63685905,96.16775011,0.22,0,[],1,['Tile_1_2'],[66],,,1_2,66,0.199,,,
p14,52,52,Pterocarpus angolensis,63.98760247,73.31434791,0.14,3,"['0111_T2', '0111_T1', '0111_T0']",4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_2', 'Tile_1_2']","[92, 168, 70, 154]",0111_T2,0.141,1_2,70,0.144,,,
p14,45,45,Julbernardia paniculata,59.29555765,79.68986478,0.134,1,['0111_T0'],2,"['Tile_1_2', 'Tile_1_2']","[70, 154]",0111_T0,0.192,1_2,70,0.144,,,
p14,46,46,Julbernardia paniculata,60.21251401,79.9800217,0.143,1,['0111_T0'],2,"['Tile_1_2', 'Tile_1_2']","[70, 154]",0111_T0,0.192,1_2,70,0.144,,,
p14,37,37,Julbernardia paniculata,63.67363607,87.15132103,0.224,3,"['0130_T3', '0130_T1', '0130_T0']",3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[74, 158, 159]",,,1_2,74,0.21,,,
p14,36,36,Julbernardia paniculata,66.98766468,87.45350371,0.315,0,[],2,"['Tile_1_2', 'Tile_1_2']","[74, 80]",,,1_2,74,0.21,,5,good
p14,49,49,Philenoptera nelsii,70.90122848,80.5104771,0.25,6,"['0130_T3', '0111_T2', '0131_T3', '0130_T1', '0130_T0', '0131_T0']",2,"['Tile_1_2', 'Tile_1_2']","[83, 84]",0131_T0,0.21,1_2,83,0.157,,2.3,good
p14,144,144,Julbernardia paniculata,35.2290527,107.1851069,0.124,1,['0163_T0'],2,"['Tile_1_2', 'Tile_1_2']","[13, 116]",0163_T0,0.146,1_2,116,0.085,,,
p14,19,19,Julbernardia paniculata,38.72079476,113.1757444,0.107,0,[],2,"['Tile_1_2', 'Tile_1_2']","[116, 136]",,,1_2,136,0.153,,4.5,good
p14,44,44,Julbernardia paniculata,57.57208621,76.7616151,0.083,0,[],2,"['Tile_1_1', 'Tile_1_2']","[64, 154]",,,1_2,154,0.106,,4.5,good
p14,48,48,Philenoptera nelsii,65.80268301,79.97677859,0.18,5,"['0130_T3', '0111_T2', '0111_T0', '0130_T1', '0130_T0']",3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[70, 154, 155]",0130_T1,0.154,1_2,155,0.104,,,
p14,47,47,Julbernardia paniculata,65.57998432,81.54215564,0.198,3,"['0130_T3', '0130_T1', '0130_T0']",2,"['Tile_1_2', 'Tile_1_2']","[155, 158]",0130_T1,0.154,1_2,155,0.104,,,
p14,297,297,Julbernardia paniculata,-26.56197909,92.59706761,0.273,1,['0139_T1'],3,"['Tile_-1_2', 'Tile_0_2', 'Tile_0_2']","[54, 6, 113]",0139_T1,0.165,-1_2,54,0.242,,,
p14,6,6,Julbernardia paniculata,39.62339443,127.2624514,0.164,1,['0191_T1'],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_3']","[22, 37, 19]",0191_T1,0.131,1_3,19,0.087,,,
p14,71,71,Julbernardia paniculata,78.87400548,55.587106,0.15,0,[],2,"['Tile_2_1', 'Tile_2_1']","[2, 5]",,,2_1,2,0.145,,3.3,good
p14,75,75,Pseudolachnostylis maprouneifolia var. dekindtii,79.88592668,49.97845951,0.129,0,[],1,['Tile_2_1'],[4],,,2_1,4,0.186,,,
p14,61,61,Pterocarpus angolensis,78.7469288,60.09509353,0.162,0,[],2,"['Tile_2_1', 'Tile_2_1']","[2, 5]",,,2_1,5,0.137,,4.8,good
p14,82,82,Julbernardia paniculata,84.16286982,44.99401797,0.266,4,"['0060_T1', '0060_T2', '0060_T3', '0060_T0']",2,"['Tile_2_1', 'Tile_2_1']","[11, 15]",0060_T2,0.24,2_1,11,0.281,,,
p14,83,83,Pterocarpus angolensis,82.90966011,43.2506117,0.254,2,"['0060_T2', '0060_T0']",1,['Tile_2_1'],[11],0060_T0,0.268,2_1,11,0.281,,,
p14,80,80,Julbernardia paniculata,87.59841404,46.61988262,0.219,5,"['0060_T1', '0060_T2', '0060_T3', '0060_T0', '0061_T1']",3,"['Tile_2_1', 'Tile_2_1', 'Tile_2_1']","[11, 15, 18]",0060_T3,0.23,2_1,15,0.183,,,
p14,81,81,Pterocarpus angolensis,85.30557338,48.97355671,0.26,3,"['0060_T1', '0060_T2', '0060_T3']",3,"['Tile_2_1', 'Tile_2_1', 'Tile_2_1']","[11, 15, 18]",0060_T1,0.243,2_1,15,0.183,,4,
p14,77,77,Indet indet,86.71551538,51.07464299,0.129,0,[],2,"['Tile_2_1', 'Tile_2_1']","[15, 16]",,,2_1,16,0.114,,,
p14,78,79,Pterocarpus angolensis,88.45892165,49.82143329,0.095,0,[],2,"['Tile_2_1', 'Tile_2_1']","[16, 19]",,,2_1,16,0.114,,,
p14,68,70,Pterocarpus angolensis,83.47736854,58.23194032,0.29,0,[],1,['Tile_2_1'],[46],,,2_1,46,0.217,,6.3,good
p14,1,1,Julbernardia paniculata,47.16200374,132.5351992,0.072,0,[],0,[],[],,,,,,,,
p14,2,2,Indet indet,46.80257246,129.6732402,0.203,0,[],0,[],[],,,,,,,,
p14,9,9,Baphia bequaertii,36.85885653,118.2482276,0.094,0,[],0,[],[],,,,,,,,
p14,26,26,Pericopsis angolensis,47.49743604,94.02990755,0.211,0,[],0,[],[],,,,,,,,
p14,31,31,Pericopsis angolensis,61.83293845,98.00179255,0.172,0,[],0,[],[],,,,,,,,
p14,32,32,Diplorhynchus condylocarpon,62.21301806,97.91212931,0.152,0,[],0,[],[],,,,,,,,
p14,33,33,Diplorhynchus condylocarpon,63.8453993,98.00062503,0.054,0,[],0,[],[],,,,,,,,
p14,39,39,Julbernardia paniculata,59.50013765,85.43644176,0.254,0,[],0,[],[],,,,,,,,
p14,40,40,Julbernardia paniculata,59.40976093,83.82652498,0.163,0,[],0,[],[],,,,,,,,
p14,41,41,Indet indet,56.18901929,82.4420311,0.095,0,[],0,[],[],,,,,,,,
p14,59,59,Pterocarpus angolensis,75.43284387,67.40448756,0.255,0,[],0,[],[],,,,,,,,
p14,64,64,Pterocarpus angolensis,73.69477845,39.32047736,0.222,0,[],0,[],[],,,,,,,,
p14,72,73,Baphia bequaertii,73.56868324,53.22889568,0.051,1,['0075_T0'],0,[],[],,,,,,,,
p14,72,72,Baphia bequaertii,73.58208408,53.20205508,0.059,1,['0075_T0'],0,[],[],,,,,,,,
p14,75,76,Pseudolachnostylis maprouneifolia var. dekindtii,79.88592668,49.97845951,0.064,0,[],0,[],[],,,,,,,,
p14,87,87,Indet indet,72.44390378,41.60199277,0.098,0,[],0,[],[],,,,,,,,
p14,97,97,Julbernardia paniculata,67.54915996,45.47323068,0.057,0,[],0,[],[],,,,,,,,
p14,101,101,Julbernardia paniculata,64.04111534,49.92504188,0.057,1,['0075_T0'],0,[],[],,,,,,,,
p14,113,113,Diplorhynchus condylocarpon,60.94248162,58.59384048,0.075,0,[],0,[],[],,,,,,,,
p14,119,119,Julbernardia paniculata,57.43133216,65.40246952,0.258,0,[],0,[],[],,,,,,,,
p14,132,132,Julbernardia paniculata,46.12126667,73.05638476,0.453,0,[],0,[],[],,,,,,,,
p14,134,134,Pericopsis angolensis,34.40761932,78.83223673,0.155,0,[],0,[],[],,,,,,,,
p14,135,135,Pericopsis angolensis,34.70108421,83.61725275,0.074,0,[],0,[],[],,,,,,,,
p14,137,137,Julbernardia paniculata,34.45968307,91.4883534,0.079,0,[],0,[],[],,,,,,,,
p14,140,140,Terminalia sericea,30.88482884,96.40977772,0.069,0,[],0,[],[],,,,,,,,
p14,141,141,Julbernardia paniculata,32.38372059,97.66110642,0.18,1,['0145_T1'],0,[],[],0145_T1,0.141,,,,,,
p14,142,142,Rothmannia engleriana,35.78067531,94.43919727,0.06,0,[],0,[],[],,,,,,,,
p14,143,143,Diplorhynchus condylocarpon,37.10153783,97.16643437,0.1,1,['0145_T1'],0,[],[],0145_T1,0.141,,,,,,
p14,146,366,Strychnos spinosa,42.06646409,98.6393591,0.053,0,[],0,[],[],,,,,,,,
p14,146,146,Strychnos spinosa,31.45259359,103.7795296,0.084,0,[],0,[],[],,,,,,,,
p14,169,169,Strychnos spinosa,0.116045695,95.57792209,0.06,0,[],0,[],[],,,,,,,,
p14,182,371,Julbernardia paniculata,14.41688957,78.3518992,0.061,0,[],0,[],[],,,,,,,,
p14,182,372,Julbernardia paniculata,14.41688957,78.3518992,0.055,0,[],0,[],[],,,,,,,,
p14,182,182,Julbernardia paniculata,14.32806955,79.42526354,0.079,0,[],0,[],[],,,,,,,,
p14,185,185,Diplorhynchus condylocarpon,26.27635021,92.65585647,0.09,0,[],0,[],[],,,,,,,,
p14,190,190,Indet indet,27.92023421,74.02845339,0.062,0,[],0,[],[],,,,,,,,
p14,191,191,Diplorhynchus condylocarpon,28.78597857,70.83931766,0.099,0,[],0,[],[],,,,,,,,
p14,193,193,Diplorhynchus condylocarpon,26.5368993,71.53827578,0.058,0,[],0,[],[],,,,,,,,
p14,196,196,Indet indet,24.38868734,76.51253807,0.05,0,[],0,[],[],,,,,,,,
p14,198,199,Pterocarpus angolensis,29.45983883,68.37030726,0.269,0,[],0,[],[],,,,,,,,
p14,198,198,Pterocarpus angolensis,28.90043275,67.69981129,0.218,0,[],0,[],[],,,,,,,,
p14,201,201,Pterocarpus angolensis,38.10714179,57.54271974,0.063,0,[],0,[],[],,,,,,,,
p14,203,204,Pterocarpus angolensis,24.07623493,54.41589186,0.158,0,[],0,[],[],,,,,,,,
p14,203,203,Pterocarpus angolensis,24.10756841,54.46506719,0.128,0,[],0,[],[],,,,,,,,
p14,205,206,Pterocarpus angolensis,26.83188672,48.11305257,0.185,0,[],0,[],[],,,,,,,,
p14,205,205,Pterocarpus angolensis,26.51868158,47.84490607,0.224,0,[],0,[],[],,,,,,,,
p14,208,208,Indet indet,36.60500693,50.70122203,0.061,0,[],0,[],[],,,,,,,,
p14,227,228,Burkea africana,16.26355958,23.8354814,0.051,0,[],0,[],[],,,,,,,,
p14,227,227,Burkea africana,16.68843837,23.87995628,0.08,0,[],0,[],[],,,,,,,,
p14,239,239,Julbernardia paniculata,15.68856444,34.83727128,0.187,0,[],0,[],[],,,,,,,,
p14,245,245,Julbernardia paniculata,11.06709123,47.22777109,0.195,1,['0053_T1'],0,[],[],0053_T1,0.175,,,,,,
p14,251,252,Pterocarpus angolensis,5.773630221,57.60619922,0.158,0,[],0,[],[],,,,,,,,
p14,251,251,Pterocarpus angolensis,5.013341291,57.56191893,0.287,0,[],0,[],[],,,,,,,,
p14,254,254,Pterocarpus angolensis,9.31302541,68.65032353,0.213,2,"['0088_T0', '0087_T0']",0,[],[],0088_T0,0.23,,,,,,
p14,255,255,Pseudolachnostylis maprouneifolia,4.616505101,67.31140718,0.225,1,['0087_T0'],0,[],[],0087_T0,0.144,,,,,,
p14,256,256,Pericopsis angolensis,-3.366463794,66.95826752,0.05,0,[],0,[],[],,,,,,,,
p14,259,259,Julbernardia paniculata,-7.097790864,71.96922534,0.144,0,[],0,[],[],,,,,,,,
p14,263,264,Indet indet,-3.783948299,79.65937797,0.06,0,[],0,[],[],,,,,,,,
p14,285,285,Julbernardia paniculata,-5.181825939,98.35372038,0.093,0,[],0,[],[],,,,,,,,
p14,287,287,Julbernardia paniculata,-5.147906509,95.15165082,0.081,0,[],0,[],[],,,,,,,,
p14,288,288,Julbernardia paniculata,-6.038255776,94.47240257,0.136,1,['0140_T1'],0,[],[],,,,,,,,
p14,290,290,Julbernardia paniculata,-9.901848497,95.04707751,0.092,2,"['0140_T1', '0140_T0']",0,[],[],0140_T1,0.072,,,,,,
p14,294,294,Julbernardia paniculata,-18.48590927,99.25586601,0.269,0,[],0,[],[],,,,,,,,
p14,299,299,Julbernardia paniculata,-37.27523361,88.3100316,0.136,0,[],0,[],[],,,,,,,,
p14,300,303,Pterocarpus angolensis,-38.61933893,84.06228151,0.14,0,[],0,[],[],,,,,,,,
p14,300,302,Pterocarpus angolensis,-38.68187618,84.18753762,0.218,0,[],0,[],[],,,,,,,,
p14,300,301,Pterocarpus angolensis,-39.20030139,84.77816042,0.215,0,[],0,[],[],,,,,,,,
p14,300,300,Pterocarpus angolensis,-38.54249277,85.47543213,0.385,0,[],0,[],[],,,,,,,,
p14,304,304,Diplorhynchus condylocarpon,-33.95169589,81.87717089,0.14,0,[],0,[],[],,,,,,,,
p14,305,305,Diplorhynchus condylocarpon,-32.80621179,82.94087488,0.114,0,[],0,[],[],,,,,,,,
p14,306,307,Diplorhynchus condylocarpon,-30.38939075,86.1594112,0.148,0,[],0,[],[],,,,,,,,
p14,309,309,Pterocarpus angolensis,-32.74108006,87.28775397,0.111,0,[],0,[],[],,,,,,,,
p14,315,316,Pterocarpus angolensis,-14.92234105,74.88065357,0.16,2,"['0103_T2', '0103_T1']",0,[],[],0103_T1,0.127,,,,,,
p14,320,321,Diplorhynchus condylocarpon,-29.7214244,81.2396733,0.103,0,[],0,[],[],,,,,,,,
p14,322,322,Pericopsis angolensis,-31.82452141,79.18371052,0.219,0,[],0,[],[],,,,,,,,
p14,329,329,Pterocarpus angolensis,-8.712507445,63.78615193,0.181,0,[],0,[],[],,,,,,,,
p14,331,331,Pterocarpus angolensis,-26.06540388,62.05208581,0.18,1,['0084_T0'],0,[],[],0084_T0,0.194,,,,,,
