country,date,plot_id,tile_coords,tree_id,theta,total_vv,total_hh,gnd_crown_gnd_vv,gnd_crown_gnd_hh,crown_ground_vv,crown_ground_hh,ground_crown_vv,ground_crown_hh,direct_crown_vv,direct_crown_hh,trunk_ground_vv,trunk_ground_hh,ground_trunk_vv,ground_trunk_hh,direct_ground_vv,direct_ground_hh,total_vh,total_hv,gnd_crown_gnd_vh,gnd_crown_gnd_hv,crown_ground_vh,crown_ground_hv,ground_crown_vh,ground_crown_hv,direct_crown_vh,direct_crown_hv,trunk_ground_vh,trunk_ground_hv,ground_trunk_vh,ground_trunk_hv,direct_ground_vh,direct_ground_hv,height,total_tree_vol_m3,total_tree_sa_m2,trunk_vol_m3,trunk_sa_m2,trunk_diameter,trunk_length,crown_vol_m3,crown_sa_m2,crown_radius,crown_thickness,cstart,leaf_density,census_species,wood_density,angle,rms_height,correlation_length,percent_sand,percent_clay,trunk_moisture,trunk_dry_density,branch_1_moisture,branch_1_dry_density,branch_1_length,branch_1_diameter,branch_1_density,branch_1_pdf,branch_2_moisture,branch_2_dry_density,branch_2_length,branch_2_diameter,branch_2_density,branch_2_pdf,branch_3_moisture,branch_3_dry_density,branch_3_length,branch_3_diameter,branch_3_density,branch_3_pdf,branch_4_moisture,branch_4_dry_density,branch_4_length,branch_4_diameter,branch_4_density,branch_4_pdf,branch_5_moisture,branch_5_dry_density,branch_5_length,branch_5_diameter,branch_5_density,branch_5_pdf,tree_sa_to_volume_ratio,trunk_to_tree_volume_ratio,canopy_to_tree_volume_ratio,order_0_to_tree_volume_ratio,order_0_sa_to_volume_ratio,order_1_to_tree_volume_ratio,order_1_sa_to_volume_ratio,order_2_to_tree_volume_ratio,order_2_sa_to_volume_ratio,order_3_to_tree_volume_ratio,order_3_sa_to_volume_ratio,order_4_to_tree_volume_ratio,order_4_sa_to_volume_ratio,order_5_to_tree_volume_ratio,order_5_sa_to_volume_ratio,frequency,canopy_density,soil_moisture,run
Angola,2024-02-26,P09,Tile_1_1,93,30.0,-11.63,-10.55,-39.14,-35.72,-28.8,-21.81,-28.8,-21.81,-12.1,-11.93,-30.34,-24.73,-30.34,-24.73,-26.13,-24.32,-20.78,-20.78,-47.18,-47.18,-30.05,-31.68,-31.68,-30.05,-21.76,-21.76,-53.33,-51.93,-51.93,-53.33,-166.75,-168.11,9.919,0.345,14.98,0.23,5.606,22.13,13.162,0.115,9.374,7.179,9.919,1.271,1388.856,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.485,9.76,0.0171,17,0.5,0.76,4.118,5.258,0.0332,18,0.5,0.76,1.922,2.457,0.0428,14,0.5,0.76,1.47,1.662,0.0407,14,0.5,0.76,0.717,0.973,0.0171,14,43.46,0.668,0.332,0.668,24.362,0.21,51.66,0.089,100.549,0.026,197.894,0.007,285.91,0.001,445.012,1.2,0.0119,0.25,345
Angola,2024-02-26,P09,Tile_1_1,93,30.0,-11.33,-10.02,-34.67,-32.34,-26.56,-20.12,-26.56,-20.12,-12.1,-11.93,-28.1,-23.04,-28.1,-23.04,-23.9,-22.63,-20.31,-20.31,-43.26,-43.26,-28.37,-29.45,-29.45,-28.37,-21.76,-21.76,-51.09,-50.24,-50.24,-51.09,-165.06,-165.87,9.919,0.345,14.98,0.23,5.606,22.13,13.162,0.115,9.374,7.179,9.919,1.271,1388.856,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.485,9.76,0.0171,17,0.5,0.76,4.118,5.258,0.0332,18,0.5,0.76,1.922,2.457,0.0428,14,0.5,0.76,1.47,1.662,0.0407,14,0.5,0.76,0.717,0.973,0.0171,14,43.46,0.668,0.332,0.668,24.362,0.21,51.66,0.089,100.549,0.026,197.894,0.007,285.91,0.001,445.012,1.2,0.0119,0.5,346
Angola,2024-02-26,P09,Tile_1_1,93,30.0,-11.16,-9.74,-32.77,-30.91,-25.62,-19.4,-25.62,-19.4,-12.1,-11.93,-27.16,-22.33,-27.16,-22.33,-22.95,-21.91,-20.05,-20.05,-41.6,-41.6,-27.65,-28.5,-28.5,-27.65,-21.76,-21.76,-50.15,-49.53,-49.53,-50.15,-164.35,-164.92,9.919,0.345,14.98,0.23,5.606,22.13,13.162,0.115,9.374,7.179,9.919,1.271,1388.856,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.485,9.76,0.0171,17,0.5,0.76,4.118,5.258,0.0332,18,0.5,0.76,1.922,2.457,0.0428,14,0.5,0.76,1.47,1.662,0.0407,14,0.5,0.76,0.717,0.973,0.0171,14,43.46,0.668,0.332,0.668,24.362,0.21,51.66,0.089,100.549,0.026,197.894,0.007,285.91,0.001,445.012,1.2,0.0119,0.75,347
Angola,2024-02-26,P09,Tile_1_1,93,30.0,7.35,7.36,-122.26,-119.38,-73.53,-67.28,-73.53,-67.28,7.35,7.36,-91.5,-84.84,-91.5,-84.84,-71.05,-69.57,-2.16,-2.16,-130.34,-130.34,-76.87,-78.3,-78.3,-76.87,-2.16,-2.16,-127.24,-125.86,-125.86,-127.24,-211.83,-213.2,9.919,0.345,14.98,0.23,5.606,22.13,13.162,0.115,9.374,7.179,9.919,1.271,1388.856,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.485,9.76,0.0171,17,0.5,0.76,4.118,5.258,0.0332,18,0.5,0.76,1.922,2.457,0.0428,14,0.5,0.76,1.47,1.662,0.0407,14,0.5,0.76,0.717,0.973,0.0171,14,43.46,0.668,0.332,0.668,24.362,0.21,51.66,0.089,100.549,0.026,197.894,0.007,285.91,0.001,445.012,5.4,0.0119,0.25,348
Angola,2024-02-26,P09,Tile_1_1,93,30.0,7.35,7.36,-117.88,-116.07,-71.34,-65.63,-71.34,-65.63,7.35,7.36,-89.31,-83.18,-89.31,-83.18,-68.86,-67.91,-2.16,-2.16,-126.49,-126.49,-75.21,-76.11,-76.11,-75.21,-2.16,-2.16,-125.05,-124.2,-124.2,-125.05,-210.17,-211.01,9.919,0.345,14.98,0.23,5.606,22.13,13.162,0.115,9.374,7.179,9.919,1.271,1388.856,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.485,9.76,0.0171,17,0.5,0.76,4.118,5.258,0.0332,18,0.5,0.76,1.922,2.457,0.0428,14,0.5,0.76,1.47,1.662,0.0407,14,0.5,0.76,0.717,0.973,0.0171,14,43.46,0.668,0.332,0.668,24.362,0.21,51.66,0.089,100.549,0.026,197.894,0.007,285.91,0.001,445.012,5.4,0.0119,0.5,349
Angola,2024-02-26,P09,Tile_1_1,93,30.0,7.35,7.36,-115.97,-114.63,-70.38,-64.91,-70.38,-64.91,7.35,7.36,-88.36,-82.46,-88.36,-82.46,-67.9,-67.2,-2.16,-2.16,-124.82,-124.82,-74.49,-75.16,-75.16,-74.49,-2.16,-2.16,-124.1,-123.48,-123.48,-124.1,-209.45,-210.06,9.919,0.345,14.98,0.23,5.606,22.13,13.162,0.115,9.374,7.179,9.919,1.271,1388.856,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.485,9.76,0.0171,17,0.5,0.76,4.118,5.258,0.0332,18,0.5,0.76,1.922,2.457,0.0428,14,0.5,0.76,1.47,1.662,0.0407,14,0.5,0.76,0.717,0.973,0.0171,14,43.46,0.668,0.332,0.668,24.362,0.21,51.66,0.089,100.549,0.026,197.894,0.007,285.91,0.001,445.012,5.4,0.0119,0.75,350
Angola,2024-02-26,P09,Tile_1_1,101,30.0,-15.8,-12.2,-42.12,-38.93,-23.49,-16.8,-23.49,-16.8,-18.28,-20.83,-33.95,-25.35,-33.95,-25.35,-27.93,-23.72,-18.7,-18.7,-44.87,-44.87,-22.29,-25.16,-25.16,-22.29,-23.89,-23.89,-37.45,-36.01,-36.01,-37.45,-167.35,-168.71,7.683,0.257,12.913,0.125,3.237,21.22,10.658,0.132,9.676,6.121,7.683,0.888,1016.401,Julbernardia paniculata,0.673,30,1.5,17.5,40,10,0.5,0.673,0.5,0.673,6.843,10.856,0.0431,12,0.5,0.673,3.202,4.802,0.0994,12,0.5,0.673,2.654,3.836,0.1219,12,0.5,0.673,0.642,1.524,0.0469,18,0.5,0.673,0.327,0.812,0.0094,18,50.299,0.488,0.512,0.488,25.857,0.364,50.921,0.103,112.401,0.041,150.468,0.005,299.951,0.0,512.792,0.43,0.0119,0.25,351
Angola,2024-02-26,P09,Tile_1_1,101,30.0,-14.68,-10.7,-37.66,-35.56,-21.25,-15.11,-21.25,-15.11,-18.28,-20.83,-31.71,-23.66,-31.71,-23.66,-25.7,-22.03,-17.3,-17.3,-40.95,-40.95,-20.6,-22.93,-22.93,-20.6,-23.89,-23.89,-35.22,-34.32,-34.32,-35.22,-165.66,-166.47,7.683,0.257,12.913,0.125,3.237,21.22,10.658,0.132,9.676,6.121,7.683,0.888,1016.401,Julbernardia paniculata,0.673,30,1.5,17.5,40,10,0.5,0.673,0.5,0.673,6.843,10.856,0.0431,12,0.5,0.673,3.202,4.802,0.0994,12,0.5,0.673,2.654,3.836,0.1219,12,0.5,0.673,0.642,1.524,0.0469,18,0.5,0.673,0.327,0.812,0.0094,18,50.299,0.488,0.512,0.488,25.857,0.364,50.921,0.103,112.401,0.041,150.468,0.005,299.951,0.0,512.792,0.43,0.0119,0.5,352
Angola,2024-02-26,P09,Tile_1_1,101,30.0,-14.11,-10.05,-35.76,-34.13,-20.3,-14.4,-20.3,-14.4,-18.28,-20.83,-30.76,-22.95,-30.76,-22.95,-24.75,-21.32,-16.65,-16.65,-39.28,-39.28,-19.89,-21.98,-21.98,-19.89,-23.89,-23.89,-34.27,-33.61,-33.61,-34.27,-164.95,-165.52,7.683,0.257,12.913,0.125,3.237,21.22,10.658,0.132,9.676,6.121,7.683,0.888,1016.401,Julbernardia paniculata,0.673,30,1.5,17.5,40,10,0.5,0.673,0.5,0.673,6.843,10.856,0.0431,12,0.5,0.673,3.202,4.802,0.0994,12,0.5,0.673,2.654,3.836,0.1219,12,0.5,0.673,0.642,1.524,0.0469,18,0.5,0.673,0.327,0.812,0.0094,18,50.299,0.488,0.512,0.488,25.857,0.364,50.921,0.103,112.401,0.041,150.468,0.005,299.951,0.0,512.792,0.43,0.0119,0.75,353
Angola,2024-02-26,P09,Tile_1_1,101,30.0,-13.13,-10.98,-40.11,-36.03,-26.13,-18.79,-26.13,-18.79,-14.06,-13.79,-31.53,-25.11,-31.53,-25.11,-25.25,-22.86,-21.11,-21.11,-47.6,-47.6,-27.1,-29.0,-29.0,-27.1,-23.46,-23.46,-53.56,-52.17,-52.17,-53.56,-165.58,-166.93,7.683,0.257,12.913,0.125,3.237,21.22,10.658,0.132,9.676,6.121,7.683,0.888,1016.401,Julbernardia paniculata,0.673,30,1.5,17.5,40,10,0.5,0.673,0.5,0.673,6.843,10.856,0.0431,12,0.5,0.673,3.202,4.802,0.0994,12,0.5,0.673,2.654,3.836,0.1219,12,0.5,0.673,0.642,1.524,0.0469,18,0.5,0.673,0.327,0.812,0.0094,18,50.299,0.488,0.512,0.488,25.857,0.364,50.921,0.103,112.401,0.041,150.468,0.005,299.951,0.0,512.792,1.2,0.0119,0.25,354
Angola,2024-02-26,P09,Tile_1_1,101,30.0,-12.59,-10.08,-35.64,-32.65,-23.89,-17.1,-23.89,-17.1,-14.06,-13.79,-29.29,-23.43,-29.29,-23.43,-23.01,-21.17,-20.2,-20.2,-43.68,-43.68,-25.41,-26.77,-26.77,-25.41,-23.46,-23.46,-51.32,-50.48,-50.48,-51.32,-163.89,-164.7,7.683,0.257,12.913,0.125,3.237,21.22,10.658,0.132,9.676,6.121,7.683,0.888,1016.401,Julbernardia paniculata,0.673,30,1.5,17.5,40,10,0.5,0.673,0.5,0.673,6.843,10.856,0.0431,12,0.5,0.673,3.202,4.802,0.0994,12,0.5,0.673,2.654,3.836,0.1219,12,0.5,0.673,0.642,1.524,0.0469,18,0.5,0.673,0.327,0.812,0.0094,18,50.299,0.488,0.512,0.488,25.857,0.364,50.921,0.103,112.401,0.041,150.468,0.005,299.951,0.0,512.792,1.2,0.0119,0.5,355
Angola,2024-02-26,P09,Tile_1_1,101,30.0,-12.29,-9.65,-33.74,-31.22,-22.94,-16.38,-22.94,-16.38,-14.06,-13.79,-28.35,-22.71,-28.35,-22.71,-22.06,-20.46,-19.75,-19.75,-42.02,-42.02,-24.7,-25.82,-25.82,-24.7,-23.46,-23.46,-50.38,-49.77,-49.77,-50.38,-163.18,-163.75,7.683,0.257,12.913,0.125,3.237,21.22,10.658,0.132,9.676,6.121,7.683,0.888,1016.401,Julbernardia paniculata,0.673,30,1.5,17.5,40,10,0.5,0.673,0.5,0.673,6.843,10.856,0.0431,12,0.5,0.673,3.202,4.802,0.0994,12,0.5,0.673,2.654,3.836,0.1219,12,0.5,0.673,0.642,1.524,0.0469,18,0.5,0.673,0.327,0.812,0.0094,18,50.299,0.488,0.512,0.488,25.857,0.364,50.921,0.103,112.401,0.041,150.468,0.005,299.951,0.0,512.792,1.2,0.0119,0.75,356
Angola,2024-02-26,P09,Tile_1_1,101,30.0,6.73,6.77,-107.93,-104.87,-61.06,-54.64,-61.06,-54.64,6.73,6.77,-79.01,-71.96,-79.01,-71.96,-56.2,-54.56,-2.77,-2.77,-115.92,-115.92,-64.36,-65.87,-65.87,-64.36,-2.77,-2.77,-114.03,-112.65,-112.65,-114.03,-196.9,-198.27,7.683,0.257,12.913,0.125,3.237,21.22,10.658,0.132,9.676,6.121,7.683,0.888,1016.401,Julbernardia paniculata,0.673,30,1.5,17.5,40,10,0.5,0.673,0.5,0.673,6.843,10.856,0.0431,12,0.5,0.673,3.202,4.802,0.0994,12,0.5,0.673,2.654,3.836,0.1219,12,0.5,0.673,0.642,1.524,0.0469,18,0.5,0.673,0.327,0.812,0.0094,18,50.299,0.488,0.512,0.488,25.857,0.364,50.921,0.103,112.401,0.041,150.468,0.005,299.951,0.0,512.792,5.4,0.0119,0.25,357
Angola,2024-02-26,P09,Tile_1_1,101,30.0,6.73,6.77,-103.55,-101.56,-58.87,-52.99,-58.87,-52.99,6.73,6.77,-76.82,-70.31,-76.82,-70.31,-54.01,-52.91,-2.77,-2.77,-112.08,-112.08,-62.7,-63.68,-63.68,-62.7,-2.77,-2.77,-111.84,-111.0,-111.0,-111.84,-195.24,-196.08,7.683,0.257,12.913,0.125,3.237,21.22,10.658,0.132,9.676,6.121,7.683,0.888,1016.401,Julbernardia paniculata,0.673,30,1.5,17.5,40,10,0.5,0.673,0.5,0.673,6.843,10.856,0.0431,12,0.5,0.673,3.202,4.802,0.0994,12,0.5,0.673,2.654,3.836,0.1219,12,0.5,0.673,0.642,1.524,0.0469,18,0.5,0.673,0.327,0.812,0.0094,18,50.299,0.488,0.512,0.488,25.857,0.364,50.921,0.103,112.401,0.041,150.468,0.005,299.951,0.0,512.792,5.4,0.0119,0.5,358
Angola,2024-02-26,P09,Tile_1_1,101,30.0,6.73,6.77,-101.64,-100.13,-57.92,-52.27,-57.92,-52.27,6.73,6.77,-75.87,-69.59,-75.87,-69.59,-53.05,-52.19,-2.77,-2.77,-110.4,-110.4,-61.98,-62.72,-62.72,-61.98,-2.77,-2.77,-110.89,-110.28,-110.28,-110.89,-194.52,-195.13,7.683,0.257,12.913,0.125,3.237,21.22,10.658,0.132,9.676,6.121,7.683,0.888,1016.401,Julbernardia paniculata,0.673,30,1.5,17.5,40,10,0.5,0.673,0.5,0.673,6.843,10.856,0.0431,12,0.5,0.673,3.202,4.802,0.0994,12,0.5,0.673,2.654,3.836,0.1219,12,0.5,0.673,0.642,1.524,0.0469,18,0.5,0.673,0.327,0.812,0.0094,18,50.299,0.488,0.512,0.488,25.857,0.364,50.921,0.103,112.401,0.041,150.468,0.005,299.951,0.0,512.792,5.4,0.0119,0.75,359
Angola,2024-02-26,P09,Tile_1_1,139,30.0,-16.22,-15.18,-41.3,-42.55,-23.31,-21.02,-23.31,-21.02,-20.11,-25.4,-30.5,-25.0,-30.5,-25.0,-25.32,-22.81,-21.85,-21.85,-46.31,-46.31,-26.13,-28.15,-28.15,-26.13,-27.14,-27.14,-35.98,-34.54,-34.54,-35.98,-165.59,-166.95,8.332,0.208,10.655,0.139,3.672,18.66,10.797,0.069,6.983,5.728,7.513,0.414,2182.824,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.469,6.936,0.0294,12,0.5,0.76,1.74,2.773,0.1011,12,0.5,0.76,1.582,2.091,0.0625,18,0.5,0.76,0.661,1.063,0.0551,18,0.5,0.76,0.225,0.569,0.011,14,51.24,0.668,0.332,0.668,26.439,0.258,72.306,0.058,175.57,0.014,249.224,0.003,422.297,0.0,844.907,0.43,0.0119,0.25,360
Angola,2024-02-26,P09,Tile_1_1,139,30.0,-14.75,-13.63,-36.83,-39.17,-21.08,-19.33,-21.08,-19.33,-20.11,-25.4,-28.26,-23.31,-28.26,-23.31,-23.09,-21.12,-20.41,-20.41,-42.39,-42.39,-24.44,-25.91,-25.91,-24.44,-27.14,-27.14,-33.75,-32.85,-32.85,-33.75,-163.9,-164.71,8.332,0.208,10.655,0.139,3.672,18.66,10.797,0.069,6.983,5.728,7.513,0.414,2182.824,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.469,6.936,0.0294,12,0.5,0.76,1.74,2.773,0.1011,12,0.5,0.76,1.582,2.091,0.0625,18,0.5,0.76,0.661,1.063,0.0551,18,0.5,0.76,0.225,0.569,0.011,14,51.24,0.668,0.332,0.668,26.439,0.258,72.306,0.058,175.57,0.014,249.224,0.003,422.297,0.0,844.907,0.43,0.0119,0.5,361
Angola,2024-02-26,P09,Tile_1_1,139,30.0,-14.06,-12.96,-34.93,-37.75,-20.13,-18.62,-20.13,-18.62,-20.11,-25.4,-27.31,-22.6,-27.31,-22.6,-22.14,-20.4,-19.75,-19.75,-40.72,-40.72,-23.73,-24.97,-24.97,-23.73,-27.14,-27.14,-32.8,-32.14,-32.14,-32.8,-163.19,-163.76,8.332,0.208,10.655,0.139,3.672,18.66,10.797,0.069,6.983,5.728,7.513,0.414,2182.824,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.469,6.936,0.0294,12,0.5,0.76,1.74,2.773,0.1011,12,0.5,0.76,1.582,2.091,0.0625,18,0.5,0.76,0.661,1.063,0.0551,18,0.5,0.76,0.225,0.569,0.011,14,51.24,0.668,0.332,0.668,26.439,0.258,72.306,0.058,175.57,0.014,249.224,0.003,422.297,0.0,844.907,0.43,0.0119,0.75,362
Angola,2024-02-26,P09,Tile_1_1,139,30.0,-11.65,-10.91,-39.82,-36.36,-27.59,-22.3,-27.59,-22.3,-12.09,-12.05,-32.97,-27.57,-32.97,-27.57,-26.95,-24.96,-20.54,-20.54,-47.4,-47.4,-30.35,-32.06,-32.06,-30.35,-21.38,-21.38,-57.47,-56.08,-56.08,-57.47,-167.49,-168.84,8.332,0.208,10.655,0.139,3.672,18.66,10.797,0.069,6.983,5.728,7.513,0.414,2182.824,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.469,6.936,0.0294,12,0.5,0.76,1.74,2.773,0.1011,12,0.5,0.76,1.582,2.091,0.0625,18,0.5,0.76,0.661,1.063,0.0551,18,0.5,0.76,0.225,0.569,0.011,14,51.24,0.668,0.332,0.668,26.439,0.258,72.306,0.058,175.57,0.014,249.224,0.003,422.297,0.0,844.907,1.2,0.0119,0.25,363
Angola,2024-02-26,P09,Tile_1_1,139,30.0,-11.37,-10.45,-35.35,-32.98,-25.35,-20.61,-25.35,-20.61,-12.09,-12.05,-30.74,-25.88,-30.74,-25.88,-24.72,-23.27,-20.12,-20.12,-43.47,-43.47,-28.67,-29.83,-29.83,-28.67,-21.38,-21.38,-55.23,-54.39,-54.39,-55.23,-165.8,-166.6,8.332,0.208,10.655,0.139,3.672,18.66,10.797,0.069,6.983,5.728,7.513,0.414,2182.824,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.469,6.936,0.0294,12,0.5,0.76,1.74,2.773,0.1011,12,0.5,0.76,1.582,2.091,0.0625,18,0.5,0.76,0.661,1.063,0.0551,18,0.5,0.76,0.225,0.569,0.011,14,51.24,0.668,0.332,0.668,26.439,0.258,72.306,0.058,175.57,0.014,249.224,0.003,422.297,0.0,844.907,1.2,0.0119,0.5,364
Angola,2024-02-26,P09,Tile_1_1,139,30.0,-11.21,-10.22,-33.45,-31.55,-24.4,-19.9,-24.4,-19.9,-12.09,-12.05,-29.79,-25.17,-29.79,-25.17,-23.77,-22.56,-19.9,-19.9,-41.81,-41.81,-27.95,-28.88,-28.88,-27.95,-21.38,-21.38,-54.28,-53.68,-53.68,-54.28,-165.08,-165.66,8.332,0.208,10.655,0.139,3.672,18.66,10.797,0.069,6.983,5.728,7.513,0.414,2182.824,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.469,6.936,0.0294,12,0.5,0.76,1.74,2.773,0.1011,12,0.5,0.76,1.582,2.091,0.0625,18,0.5,0.76,0.661,1.063,0.0551,18,0.5,0.76,0.225,0.569,0.011,14,51.24,0.668,0.332,0.668,26.439,0.258,72.306,0.058,175.57,0.014,249.224,0.003,422.297,0.0,844.907,1.2,0.0119,0.75,365
Angola,2024-02-26,P09,Tile_1_1,139,30.0,7.51,7.52,-128.1,-125.2,-78.93,-72.66,-78.93,-72.66,7.51,7.52,-100.08,-93.39,-100.08,-93.39,-77.18,-75.67,-2.0,-2.0,-136.16,-136.16,-82.22,-83.66,-83.66,-82.22,-2.0,-2.0,-133.12,-131.74,-131.74,-133.12,-217.94,-219.32,8.332,0.208,10.655,0.139,3.672,18.66,10.797,0.069,6.983,5.728,7.513,0.414,2182.824,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.469,6.936,0.0294,12,0.5,0.76,1.74,2.773,0.1011,12,0.5,0.76,1.582,2.091,0.0625,18,0.5,0.76,0.661,1.063,0.0551,18,0.5,0.76,0.225,0.569,0.011,14,51.24,0.668,0.332,0.668,26.439,0.258,72.306,0.058,175.57,0.014,249.224,0.003,422.297,0.0,844.907,5.4,0.0119,0.25,366
Angola,2024-02-26,P09,Tile_1_1,139,30.0,7.51,7.52,-123.72,-121.89,-76.74,-71.01,-76.74,-71.01,7.51,7.52,-97.89,-91.73,-97.89,-91.73,-74.99,-74.02,-2.0,-2.0,-132.32,-132.32,-80.56,-81.47,-81.47,-80.56,-2.0,-2.0,-130.93,-130.08,-130.08,-130.93,-216.29,-217.13,8.332,0.208,10.655,0.139,3.672,18.66,10.797,0.069,6.983,5.728,7.513,0.414,2182.824,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.469,6.936,0.0294,12,0.5,0.76,1.74,2.773,0.1011,12,0.5,0.76,1.582,2.091,0.0625,18,0.5,0.76,0.661,1.063,0.0551,18,0.5,0.76,0.225,0.569,0.011,14,51.24,0.668,0.332,0.668,26.439,0.258,72.306,0.058,175.57,0.014,249.224,0.003,422.297,0.0,844.907,5.4,0.0119,0.5,367
Angola,2024-02-26,P09,Tile_1_1,139,30.0,7.51,7.52,-121.81,-120.45,-75.79,-70.29,-75.79,-70.29,7.51,7.52,-96.94,-91.01,-96.94,-91.01,-74.03,-73.3,-2.0,-2.0,-130.65,-130.65,-79.84,-80.52,-80.52,-79.84,-2.0,-2.0,-129.97,-129.36,-129.36,-129.97,-215.57,-216.17,8.332,0.208,10.655,0.139,3.672,18.66,10.797,0.069,6.983,5.728,7.513,0.414,2182.824,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.469,6.936,0.0294,12,0.5,0.76,1.74,2.773,0.1011,12,0.5,0.76,1.582,2.091,0.0625,18,0.5,0.76,0.661,1.063,0.0551,18,0.5,0.76,0.225,0.569,0.011,14,51.24,0.668,0.332,0.668,26.439,0.258,72.306,0.058,175.57,0.014,249.224,0.003,422.297,0.0,844.907,5.4,0.0119,0.75,368
Angola,2024-02-26,P09,Tile_2_-1,3,30.0,-12.37,-11.08,-42.52,-39.94,-27.93,-19.61,-27.93,-19.61,-13.26,-15.92,-24.77,-18.41,-24.77,-18.41,-31.33,-27.95,-17.27,-17.27,-45.03,-45.03,-25.7,-28.33,-28.33,-25.7,-18.39,-18.39,-45.99,-44.38,-44.38,-45.99,-171.17,-172.52,12.508,2.749,79.674,2.014,25.48,48.27,29.616,0.734,54.194,11.16,12.508,0.0,612.627,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.186,11.35,0.0205,12,0.5,0.76,5.457,5.624,0.0506,18,0.5,0.76,3.651,2.719,0.0711,18,0.5,0.76,2.875,1.828,0.0567,18,0.5,0.76,1.09,0.905,0.0208,18,28.987,0.733,0.267,0.733,12.65,0.177,48.929,0.07,95.3,0.016,195.846,0.004,301.067,0.0,507.153,0.43,0.0119,0.25,369
Angola,2024-02-26,P09,Tile_2_-1,3,30.0,-11.86,-9.87,-38.05,-36.56,-25.7,-17.92,-25.7,-17.92,-13.26,-15.92,-22.54,-16.72,-22.54,-16.72,-29.1,-26.26,-16.76,-16.76,-41.1,-41.1,-24.01,-26.09,-26.09,-24.01,-18.39,-18.39,-43.76,-42.69,-42.69,-43.76,-169.48,-170.29,12.508,2.749,79.674,2.014,25.48,48.27,29.616,0.734,54.194,11.16,12.508,0.0,612.627,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.186,11.35,0.0205,12,0.5,0.76,5.457,5.624,0.0506,18,0.5,0.76,3.651,2.719,0.0711,18,0.5,0.76,2.875,1.828,0.0567,18,0.5,0.76,1.09,0.905,0.0208,18,28.987,0.733,0.267,0.733,12.65,0.177,48.929,0.07,95.3,0.016,195.846,0.004,301.067,0.0,507.153,0.43,0.0119,0.5,370
Angola,2024-02-26,P09,Tile_2_-1,3,30.0,-11.58,-9.32,-36.16,-35.13,-24.75,-17.2,-24.75,-17.2,-13.26,-15.92,-21.59,-16.01,-21.59,-16.01,-28.15,-25.55,-16.48,-16.48,-39.44,-39.44,-23.3,-25.14,-25.14,-23.3,-18.39,-18.39,-42.81,-41.98,-41.98,-42.81,-168.77,-169.34,12.508,2.749,79.674,2.014,25.48,48.27,29.616,0.734,54.194,11.16,12.508,0.0,612.627,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.186,11.35,0.0205,12,0.5,0.76,5.457,5.624,0.0506,18,0.5,0.76,3.651,2.719,0.0711,18,0.5,0.76,2.875,1.828,0.0567,18,0.5,0.76,1.09,0.905,0.0208,18,28.987,0.733,0.267,0.733,12.65,0.177,48.929,0.07,95.3,0.016,195.846,0.004,301.067,0.0,507.153,0.43,0.0119,0.75,371
